index	key_guid	english	japanese	korean
87	078CE2FD4A0D1A5B2A0892A7D7575617	A fan component for a bigger machine.	掘削航行用に作られた、地下深部の高圧に耐える工業規格フィルター。	굴착 항행용으로 만들어진, 지하 심부의 고압을 견디는 공업 규격 필터.
88	18A4FB8D4E0741374332B894854E1CA8	A fan component for a bigger machine.	大型機械に組み込まれる冷却ファン部品。	대형 기계에 장착되는 냉각 팬 부품.
89	B2FDF7424FB90A85218BFE9F794CA43C	A flawed, mass-produced relic of a simpler time. Used to interpret navigational data.	より単純だった時代に量産された欠陥品。航行情報を読み解くために用いられてイタ。 	더 단순했던 시대에 양산된 불량품. 항행 정보를 해독하기 위해 쓰였다.
90	01CB04C64457B4D69C2EBC8C455A3EF7	A heavy flashlight, its metal casing cold to the touch.	ずっしりと重く、金属の外装は冷たい。	묵직하게 무겁고, 금속 외장은 차갑다.
91	0350B9DE418FED9CEC2530AE56C1CCB8	A neural cassette has been issued to a registered name.	登録名義人に神経カセットが発行されました	등록 명의자에게 신경 카세트가 발행되었습니다
92	66B6CFAF41ED01A196C95C909F5B8EC3	A simple key	ごく普通の鍵。	지극히 평범한 열쇠.
93	EB043FC644B8510AA95D68A1F340C986	A source of false security, yes. But it will guide your path all the same.	偽りの安心にすぎナイガ、それでも君の道しるべにはなるダロウ。	거짓된 안심에 지나지 않지만, 그래도 네 이정표는 되어 주겠지.
94	8D7625824AC4632604143BA00D060BDE	A standard issue Strata seismic data cassette.	ストラータ支給の標準的な地層データ用カセット。	스트라타에서 지급한 표준 지층 데이터용 카세트.
95	D8F1AB394A74C1E8343463B585B3ADA8	A steel wrench existing on borrowed time. 	とうに寿命を過ぎている鋼のレンチ。	진작에 수명이 다한 강철 렌치.
96	A99DB6404AA0F3B070478EB568F63A0A	A steel wrench still serving faithfully long past its expiration date.	寿命を過ぎてなお、健気に働き続ける鋼のレンチ。	수명이 다하고도, 갸륵하게 일을 계속하는 강철 렌치.
97	891464AC457ACD338A01F08489742383	ACCEPTED	認識完了	인식 완료
98	7CDF10B34DA100B3C293AAAA5FB623C6	ACTIVITY:\r\nLOW	生体反応：\r 低下	생체 반응：\r 저하
99	D927F7EE477904945A0ECC9A92AC5D1F	ACTIVITY:\r\nNONE	生体反応：\r なし	생체 반응：\r 없음
100	E3E58E014C5AAF37FFFF7ABABE2C7A30	AGAIN?	またか？	또야?
101	B95CFE2448BB72DAFF9DB48B1FE0831B	ALL LIFE SUPPORT SYSTEMS OFFLINE	全生命維持システム停止	모든 생명 유지 장치 정지
102	65959C36491552E350F2109B377B616D	APPLY	適用	적용
103	43947DCC413F4CD1DD5A8FA3E461E8EB	ASSIGNED TO: 	所有者：	소유자：
104	D17DD2654E32AD899EAE519A8B19F0DD	AT LAST	長き末に	마침내
105	D0AA4C4443420C6A75363695AAC520AB	About Yosep.	ヨセフについて。	요세프에 대하여.
106	E5A7A0B94DA6593913F000B24CD30FF0	About the state of the mission.	任務の状況について。	임무 상황에 대하여.
107	89DB0F494B55E9572432BD8FD951C3C3	About whatever monstrosity has made its way into the vessel with you.	そして、艇内に入り込んでいる“異様な存在”について。	그리고 굴착기 안에 들어와 있는 “기이한 존재”에 관해서.
108	C5C4AC524E1CBD5610D56789D12080F5	Actions	アクション	액션
109	FB6E45B942A682F9143B1BBF83FB570E	Active	作動中	작동 중
110	3645075747D00693F9BDDD8B6D26E7D8	Adjust the RPM with the throttle by terrain density	地 形 密 度 に 応 じ て 回 転 数 を 調 整	지 형 밀 도 에 맞 춰 회 전 수 를 조 정
111	BADDF4A84B0379094C0DAAB74B11DD79	Adjust the gamma until the left rabbit is barely visible.	左のウサギがかろうじて視認できるまで調整してください	왼쪽 토끼가 간신히 보일 정도까지 조정하십시오
112	1EA67CBD4799DDD0D9CB4BBDE94690F3	Administrator\r\nStepan Adamenko	管理者\r ステパン・アダメンコ	관리자\r 스테판 아다멘코
113	B76F006C40688D0C674574A4D1587ECE	Admissions\r\nIntensive Care Unit	入院窓口\r 集中治療室	입원 창구\r 집중 치료실
114	30AB937A4D9455A51D0767B5360F50D5	Air Flow	通気系統	통기 계통
115	8552C4584C4EA1AD7A6D9081A1175B9C	"Alexei Patrov\r\n""The deeper we go, the higher our nation stands.""\r\nDepth Achieved: 4.904 meters\r\nJune 13, 1958"	アレクセイ・パトロフ\r\n『深く潜るほど、わが祖国は高くそびえる』\r\n到達深度：4,904m\r\n1958 年 6 月 13 日	알렉세이 파트로프\r\n『깊이 잠수할수록, 우리 조국은 높이 솟아오른다』\r\n도달 심도: 4,904m\r\n1958년 6월 13일
116	FAB370AA45C1E53EBBF845BBEC9B11E1	Align retinal mark with chart.	網膜の跡をチャートと照合する。	망막의 흔적을 차트와 대조한다.
117	161425B3441EF0C4E7A24EA68896C69D	All I can do now is tell you how sorry I am.	今となっては 謝ることしかできない	이제 와서는 사죄하는 것밖에 할 수 없다
118	013042F24045CD4C73EAA19C3728E34A	All flesh withers; some flowers\r\nare cut before they can bloom;\r\nthe people mourned the ways of the world.	全ての命は枯れゆくが\r\n 咲く前に刈られる花もあり\r\n 人々は世の理を嘆いた。	모든 생명은 시들어가지만\r\n 피기 전에 꺾이는 꽃도 있어\r\n 사람들은 세상의 이치를 탄식했다.
119	5C0C85D84C6ACE24F7AD20BA131C3141	All that remains of your son is inscribed on this cassette. It is the reason why you are here. 	君の息子の残滓ハ、全てこの中に刻まれてイル。これこそ君がここまで来た理由ダ。 	네 아들의 잔재는 전부 이 안에 새겨져 있다. 이것이야말로 네가 여기까지 온 이유다. 
120	9EDDAD0148935EBB59FDD1832317D7E5	All these things I want to teach him. All these things I want him to experience.	教えてやりたいことが山ほどある 経験させてやりたいことも	가르쳐 주고 싶은 게 산더미처럼 많다 경험하게 해 주고 싶은 것도
121	F6CEA0084A9567B65A3F13AAF931C7FB	All we know is that it's calling from deep below the earth 	確かなのは 地下深くからの信号だという点だけ	확실한 건 땅속 깊은 곳에서 온 신호라는 점뿐
122	774A8C214197DD3F4C3EB69D1297A259	All you have is that bullshit cassette full of fake memories.	お前にゃ 嘘の思い出が入ったクソカセットしかない	너한테는 가짜 기억이 든 그 빌어먹을 카세트밖에 없어
123	C0BB79B144E972DDC5C016801E22F43D	Almost.	ほぼ全てです	거의 전부입니다
124	EE9D03E6471C4D08B199B5BC67976235	An angel descended onto \r\nthe earth; the first witness lay\r\nwrapped in swaddling cloth.	天使は地に降り、第一の証し人は\r\n産着に包まれ、横たわっていた。	천사는 땅에 내려오고, 첫 번째 증인은\r\n배냇저고리에 싸여, 누워 있었다.
125	E22AB38F40C8FA7F8A71F296DD398BCD	An echo of past glory. A reminder that you will brave any depth, and that neither stone nor flame is enough to stop you.	かつての栄光を響かせる遺物。いかなる深淵を前にしても君は進ミ、石や炎とて君を止め得ナイ。	지난날의 영광을 울리는 유물. 어떠한 심연을 앞에 두더라도 너는 나아가며, 돌도 불꽃도 너를 멈출 수 없다.
126	DA4A221A47EC4212D188849AC1A455B7	An element discovered by the late geologist. Makes your hand go numb.	今は亡き地質学者に発見された元素。触れていると手がしびれる。	지금은 세상을 떠난 지질학자가 발견한 원소. 만지고 있으면 손이 저려 온다.
127	B0C6E0F44EEE7F463568D1B6C9F60EFC	An error has occurred. \r\nPlease try again.\r\nerror: 0x000404	エラーが発生しました。\r 再試行してください。\r エラー: 0x000404	에러가 발생했습니다.\r 다시 시도해 주십시오.\r 에러: 0x000404
128	A0A746AB4B5AC839485FD9826061F839	An impressive, yet limited tool for guiding your way. It can barely contain a glimpse of what I am.	導きの道具としては優れてイルガ、私という存在の断片を辛うじて留められる程度のものダ。 	인도의 도구로서는 뛰어나지만, 나라는 존재의 단편을 가까스로 담아 둘 수 있는 정도의 것이다.
129	FC283AE940FB029C05445F987020D52A	An orange model with a scratched plastic shell.	オレンジタイプのカセット。プラスチック製の外装は擦り傷だらけだ。	오렌지색 타입의 카세트. 플라스틱 외장은 긁힌 자국투성이다.
130	5D5563B64680186095E8079735A175D0	An unmarked cassette with a brain printed on it.	無記名だが、脳の図柄が印刷されている。	무기명이지만, 뇌의 도안이 인쇄되어 있다.
131	800CD9F14EBB0ECF9408198ABAC36365	And Hrytsenko is not truly needed to operate the vessel, is he?	掘削艇の運用にフリツェンコが不可欠、というわけではない。	굴착기 운용에 흐리첸코가 반드시 필요한 건 아니다.
132	6F6E14BC41533281C9C7B89C8A570005	And I get the feeling they don't want us to leave. 	あれらはどうも 我々を地上に帰したくないらしい	저것들은 아무래도 우리를 지상으로 돌려보내고 싶지 않은 모양이야
133	DC6087E14249D4337BA9EA8A81200E4D	And I want you to know I will always be proud of you.	君は私の誇りだということを 忘れないでほしい	너는 나의 자랑이라는 것을 잊지 말아 주었으면 한다
134	D7A6206F4103A5F97062BDAE7F6AAD09	And above all, you knew what risks those selections would bring.	何より、その人選のリスクを理解していたはず。	무엇보다, 그 인선이 가져올 위험을 이해하고 있었을 터.
135	132ED6AD4B31FDD25AAF90B8EA4D3944	And did he? Did he get a recording of the Signal?	結果は？ 例の信号は記録されたの？	결과는? 그 신호는 기록됐어?
136	A282B5284F806A22D99EDB83DAE203B1	And even though their saviours sacrifice everything.	救う者たちが 全てを犠牲にしてもナオ	구하는 자들이 모든 것을 희생하더라도
137	02C418EC4BE020D07E80B6896948C0F4	And in the end, perhaps we can both find redemption. 	最後には 共に罪を償えるかもしれナイ	마지막에는 함께 죄를 갚을 수 있을지도 모른다
138	B47C46B3406A4E251A8FACA53F86148E	And now we are here, and so much damage has already been done.	もう取り返しのつかない段階まで来てるの	이미 돌이킬 수 없는 단계까지 와 버렸어
139	19EE84954771C5D727E396BBFB602B04	And now you've hit a dead end.	掘削艇は行き止まりに突き当たっている。	굴착기는 막다른 곳에 다다랐다.
140	13CC0815467C5E70FF33F8B992E39D2F	And that explosion just now was your doing, yeah?	さっきの爆発も お前の仕業なんだろ？	방금 그 폭발도 네 짓이지?
141	5459713B4B62694FA41D409378C644B4	And the engineer, Bohdan Pluzhnik, tried to stop him?	それで 機関士のボーダン・プルズニクが 止めに入ったと？	그래서 기관사 보흐단 플루즈니크가 말리러 들어갔다고?
142	EBE341774F71BDF03DAD8C9CCF1F0886	And, no, Stepan. It won't be you.	そしてステパン、それはあなたじゃない。	그리고 스테판, 그건 당신이 아니야.
143	355775054691E963877710AEE3B85E3C	Anger.	怒り	분노
144	A0550B5F47AD4EB7A8FF4FB7300BD822	Anticipation.	期待。	기대.
145	6694031C477FDABB9BD1D69B571293BC	Anxiety.	不安。	불안.
146	D51FD3E6448BA405B5D6A5B04C4A54B3	Any contact with the Signal seems to result in...	信号に接触した者には 妙な症状が現れる……	신호에 접촉한 자에게는 묘한 증상이 나타난다……
147	B5E187A4406F0384BF9CA4822DE5AB02	Apr\r\n1979	1979 年\r\n 4 月	1979 년\r\n 4 월
148	29B8123141DE1ECB39121285002AEA27	Archive	保存	저장
149	46739BC74D74C83D3A0F71B4734FAA95	Are you certain?	よろしいですか？	괜찮으시겠습니까?
150	F4358B114350B394817988A4730350F0	As for me, I fear I'll never be able to let go.	私が真の自由を得るコトは ないかもしれないガ…	내가 진정한 자유를 얻을 일은 없을지도 모르지만…
151	53ADC9914251EC107243DBB124B3CC45	As long as even a single crew member remains alive the public won't accept you giving up. 	一人でも乗員が生き残っている限り、世間は諦めることを許してくれないわ。	단 한 명이라도 승조원이 살아남아 있는 한, 세상은 포기하는 것을 용납하지 않아.
152	8130B91D49BB86FE624CF1B40E798EA3	As long as you are in here I can hold it off	ここにイル限り 私が食い止めらレル	여기 있는 한 내가 막아낼 수 있어
153	7C71152940FAB58B85BDED8E3D52CDF5	As we get closer. 	近づけば 近づくほどだ	가까워지면 가까워질수록 그렇다
154	5B0F4D37472D0678BCC6FEAF1FE8FAE9	Attention. Engine failure detected. Immediate repair required.	機関に異常発生。直ちに修理せよ。	주의. 엔진 이상 발생. 즉시 수리하라.
155	6DFA1DAF4F4128A09B886FA7E9312AD8	Attention. No valid waypoint. Acquire updated coordinates from the laboratory.	有効な航路点なし。研究室にて最新座標を取得せよ。	주의. 유효한 항로점 없음. 연구실에서 최신 좌표를 취득하라.
156	7DF49FED414CE0FDAC0BA08BE31CA886	Attention. Perilous terrain ahead. Deploy torpedo from the engine hall to resume drilling.	前方に危険地形あり。機関ホールより土雷を発射し、掘削を再開せよ。	주의. 전방에 위험 지형 있음. 기관 홀에서 굴착 어뢰를 발사하여 굴착을 재개하라.
157	6095A6CB4E8564C078E162A9F98F4195	Attention. Power Failure detected. Restore power manually via the main fuse box.	電源異常が発生。メインヒューズボックスにて手動復旧せよ。	주의. 전원 이상 발생. 메인 퓨즈 박스에서 수동으로 복구하라.
158	63D007E44C34A464BC362BB53EC0F14A	Attention. Vessel engine is once again operational. New course correction is required.	機関復旧につき、新たに航路修正せよ。	주의. 엔진 복구됨. 새로 항로를 수정하라.
159	B90E91894F7B591D01D595B7E6D34C07	Attention. Vessel is off course. Course correction required.	航路から逸脱中。航路を修正せよ。	주의. 항로에서 이탈 중. 항로를 수정하라.
160	2A3FC79E43A5A69BC3741D813E3B9B42	Audio	オーディオ	오디오
161	E8191BAD474DA67CCCF661BD7F72F193	Audio and Animation\r\nby	Audio and Animation by	오디오 및 애니메이션
162	CB6F96604169612DFA9491AC530F0F87	Autocorrection........Enabled\r\nNav-Status............On course	自動補正........有効\r 航行状態........航路維持中	자동 보정........유효\r 항행 상태........항로 유지 중
163	5C36CCB64948D57A79E8D79D4B6CB540	Available: 512kb	空き容量：512kb	여유 공간: 512kb
164	4FF7463648DD6DE63E97E985F6991E2F	BE CAREFUL	油断するなヨ	방심하지 마라
165	B793C2B9436842B30CFC26920339FDB0	BE CAREFUL\r\n\r\n\r\nIT IS WAKING UP	油断するなヨ\r \r \r アレが目覚めつつアル	방심하지 마라\r \r \r 그것이 깨어나고 있다
166	3DA6F30E42BD6E83CD6C4395AAB06A84	BE CAREFUL BE CAREFUL BE CAREFUL BE CAREFUL \r\nBE CAREFUL BE CAREFUL BE CAREFUL BE CAREFUL \r\nBE CAREFUL BE CAREFUL BE CAREFUL BE CAREFUL 	気をツケロ 気をツケロ 気をツケロ 気をツケロ\r 気をツケロ 気をツケロ 気をツケロ 気をツケロ\r 気をツケロ 気をツケロ 気をツケロ 気をツケロ	조심해라 조심해라 조심해라 조심해라\r 조심해라 조심해라 조심해라 조심해라\r 조심해라 조심해라 조심해라 조심해라
167	01C0136B4D846E947B7A3998E3A76E42	BP: 00/00\r\nNO DATA	血圧：00/00\r データなし	혈압：00/00\r 데이터 없음
168	56D1BFD54F8E57BC86535587B7EBEF6F	BP: 70/40\r\nSUPPORTED	血圧：70/40\r 補助循環	혈압: 70/40\r 보조 순환
169	2636174D4330037517AE31B16EB6CFC7	BREAKING THROUGH\r\nTO THE FUTURE\r\nSTRATA	突破せよ\r\n未来へ\r\nストラータ社	돌파하라\r\n미래로\r\n스트라타 사
170	7EA739CE4B69EB8F090B96987D7FFA6B	BRING THE CASSETTE TO ME	カセットを 私のもとへ	카세트를 내게 가져와라
